nro_operacion,nro_socio,qy_fechaproc,nro_oficina,tipo_operacion,estado_op,cod_destino_op,destino_op,cod_actividad,actividad_socio,fecha_concesion_op,fecha_fin_op,fecha_ult_pag,monto_credito,saldo_capital,saldo_por_vencer,saldo_no_devenga,saldo_vencido,int_normal,int_devengado,int_vencido,int_resolucion,int_castigado,int_mora,tipo_cartera,plazo,nro_cuotas,tipo_plazo,tasa_int_con,tasa_int_vig,tgarantia,valgarantias,fecha_garantias,calificacion,dia_pago,dias_mora,nro_cuotas_atra,val_capd,val_intd,val_morad,val_notd,val_gnot2d,val_intresd
9000000300,2000300,2026-05-18,48,MICROCRED,VIGENTE,CV,COMPRA DE VEHICULO,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2025-06-25,2027-06-15,2026-01-05,26844.44,11424.67,11424.67,0.00,0.00,122.62,122.62,0.00,0.00,0.00,0.00,INMOBILIARIO,24,24,M,12.88,12.88,QUI,34146.79,2025-06-25,A1,22,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000301,2000301,2026-05-18,60,MICROCRED,VIGENTE,CT,CAPITAL DE TRABAJO,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2024-02-27,2025-08-20,2024-12-23,32160.35,29119.57,22849.38,0.00,6270.19,482.66,482.66,103.93,0.00,0.00,125.40,CONSUMO,18,18,M,19.89,19.89,QUI,35754.96,2024-02-27,A1,20,3,0,6270.19,103.93,125.40,0.00,31.35,0.00
9000000302,2000302,2026-05-18,41,PFMC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2023-04-17,2024-04-11,2024-10-09,13083.81,8105.86,7467.78,243.18,638.08,83.29,83.29,6.56,0.00,0.00,12.76,INMOBILIARIO,12,12,M,12.33,12.33,QUI,15524.51,2023-04-17,A2,25,74,2,638.08,6.56,12.76,0.00,3.19,0.00
9000000303,2000303,2026-05-18,60,PFSC,VIGENTE,CT,CAPITAL DE TRABAJO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2023-04-23,2025-04-12,2023-08-15,30298.73,10187.18,10187.18,0.00,0.00,100.51,100.51,0.00,0.00,0.00,0.00,CONSUMO,24,24,M,11.84,11.84,PAG,51347.63,2023-04-23,A1,18,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000304,2000304,2026-05-18,5,PFSC,VIGENTE,MV,MEJORA DE VIVIENDA,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2025-03-18,2029-02-25,2025-03-30,12864.84,4600.74,3816.99,0.00,783.75,54.60,54.60,9.30,0.00,0.00,15.68,MICROCREDITO,48,48,M,14.24,14.24,PAG,27621.93,2025-03-18,A2,8,8,0,783.75,9.30,15.68,0.00,3.92,0.00
9000000305,2000305,2026-05-18,41,PFSC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2025-10-01,2028-09-15,2025-11-24,2641.30,1918.72,1918.72,0.00,0.00,24.72,24.72,0.00,0.00,0.00,0.00,INMOBILIARIO,36,36,M,15.46,15.46,QUI,4704.32,2025-10-01,A1,7,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000306,2000306,2026-05-18,69,PFSC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2022-02-24,2026-02-03,2024-04-04,21431.11,11070.05,11070.05,0.00,0.00,103.78,103.78,0.00,0.00,0.00,0.00,CONSUMO,48,48,M,11.25,11.25,VIV,30113.01,2022-02-24,A1,5,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000307,2000307,2026-05-18,60,CRVIVIENDA,VIGENTE,CT,CAPITAL DE TRABAJO,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2025-04-11,2027-04-01,2025-09-24,19047.58,4452.80,4452.80,0.00,0.00,72.54,72.54,0.00,0.00,0.00,0.00,INMOBILIARIO,24,24,M,19.55,19.55,VIV,37009.19,2025-04-11,D,26,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000308,2000308,2026-05-18,20,PFMC,VIGENTE,CT,CAPITAL DE TRABAJO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2024-11-17,2027-11-02,2025-12-22,5853.50,5559.28,5559.28,0.00,0.00,61.15,61.15,0.00,0.00,0.00,0.00,INMOBILIARIO,36,36,M,13.2,13.2,PAG,9802.00,2024-11-17,A1,26,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000309,2000309,2026-05-18,60,CRVIVIENDA,VIGENTE,CV,COMPRA DE VEHICULO,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2022-04-20,2028-03-19,2025-09-24,27716.11,10521.33,10521.33,0.00,0.00,107.49,107.49,0.00,0.00,0.00,0.00,INMOBILIARIO,72,72,M,12.26,12.26,QUI,27957.51,2022-04-20,A1,26,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000310,2000310,2026-05-18,5,PFMC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2024-08-28,2026-08-18,2025-01-17,4720.53,3078.82,3078.82,0.00,0.00,47.75,47.75,0.00,0.00,0.00,0.00,MICROCREDITO,24,24,M,18.61,18.61,VIV,7044.60,2024-08-28,A2,21,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000311,2000311,2026-05-18,48,PFMC,VIGENTE,MV,MEJORA DE VIVIENDA,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2026-04-27,2032-03-26,2026-05-10,15901.35,4951.67,4951.67,0.00,0.00,75.22,75.22,0.00,0.00,0.00,0.00,INMOBILIARIO,72,72,M,18.23,18.23,VIV,23246.07,2026-04-27,A1,6,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000312,2000312,2026-05-18,5,PFSC,VENCIDO,ED,EDUCACION,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2022-10-21,2023-10-16,2023-07-23,26756.69,21752.43,21752.43,0.00,0.00,320.49,320.49,0.00,0.00,0.00,0.00,MICROCREDITO,12,12,M,17.68,17.68,PAG,28836.90,2022-10-21,A1,6,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000313,2000313,2026-05-18,69,MICROCRED,VIGENTE,MV,MEJORA DE VIVIENDA,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2025-01-14,2026-01-09,2025-05-28,22650.95,5692.06,4706.56,170.76,985.50,62.14,62.14,10.76,0.00,39.42,19.71,MICROCREDITO,12,12,M,13.1,13.1,VIV,19435.55,2025-01-14,A2,13,104,3,985.50,10.76,19.71,0.00,4.93,0.00
9000000314,2000314,2026-05-18,60,CRVIVIENDA,VIGENTE,MV,MEJORA DE VIVIENDA,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2024-03-22,2030-02-19,2024-10-31,34153.48,6085.67,4599.76,0.00,1485.91,92.35,92.35,22.55,0.00,0.00,29.72,CONSUMO,72,72,M,18.21,18.21,VIV,73130.92,2024-03-22,A1,28,2,0,1485.91,22.55,29.72,0.00,7.43,0.00
9000000315,2000315,2026-05-18,60,CRVIVIENDA,VIGENTE,MV,MEJORA DE VIVIENDA,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2023-05-18,2029-04-16,2023-07-28,23244.77,8094.01,8094.01,0.00,0.00,126.00,126.00,0.00,0.00,0.00,0.00,INMOBILIARIO,72,72,M,18.68,18.68,PAG,31664.98,2023-05-18,A1,22,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000316,2000316,2026-05-18,41,PFSC,VIGENTE,CT,CAPITAL DE TRABAJO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2023-05-18,2024-05-12,2024-09-22,6647.65,3200.74,3200.74,0.00,0.00,38.73,38.73,0.00,0.00,0.00,0.00,CONSUMO,12,12,M,14.52,14.52,VIV,8791.67,2023-05-18,A1,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000317,2000317,2026-05-18,5,MICROCRED,VIGENTE,CV,COMPRA DE VEHICULO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2022-02-09,2024-01-30,2025-06-09,17489.07,15151.47,15151.47,0.00,0.00,236.74,236.74,0.00,0.00,0.00,0.00,MICROCREDITO,24,24,M,18.75,18.75,PAG,20934.17,2022-02-09,A2,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000318,2000318,2026-05-18,60,PFSC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2023-04-15,2024-10-06,2023-09-04,24794.20,17010.35,17010.35,0.00,0.00,156.64,156.64,0.00,0.00,0.00,0.00,MICROCREDITO,18,18,M,11.05,11.05,QUI,25175.23,2023-04-15,A1,5,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000319,2000319,2026-05-18,48,PFSC,VIGENTE,CT,CAPITAL DE TRABAJO,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2022-09-08,2027-08-13,2024-10-27,13447.71,4962.97,4962.97,0.00,0.00,66.21,66.21,0.00,0.00,0.00,0.00,CONSUMO,60,60,M,16.01,16.01,QUI,16099.38,2022-09-08,B1,23,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000320,2000320,2026-05-18,48,PFMC,VIGENTE,MV,MEJORA DE VIVIENDA,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2023-02-23,2028-01-28,2026-03-10,14221.37,10614.15,10614.15,0.00,0.00,167.44,167.44,0.00,0.00,0.00,0.00,MICROCREDITO,60,60,M,18.93,18.93,VIV,30858.89,2023-02-23,B1,22,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000321,2000321,2026-05-18,5,MICROCRED,VIGENTE,MV,MEJORA DE VIVIENDA,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2022-08-17,2023-08-12,2025-04-15,9069.99,4664.75,3735.35,0.00,929.40,75.53,75.53,15.05,0.00,0.00,18.59,CONSUMO,12,12,M,19.43,19.43,QUI,20043.00,2022-08-17,A1,6,15,0,929.40,15.05,18.59,0.00,4.65,0.00
9000000322,2000322,2026-05-18,5,PFSC,VIGENTE,MV,MEJORA DE VIVIENDA,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2023-01-30,2026-01-14,2026-02-04,23373.46,14599.60,14599.60,0.00,0.00,190.89,190.89,0.00,0.00,0.00,0.00,INMOBILIARIO,36,36,M,15.69,15.69,VIV,47735.60,2023-01-30,A1,28,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000323,2000323,2026-05-18,69,CRVIVIENDA,VIGENTE,ED,EDUCACION,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2023-10-11,2025-09-30,2025-04-01,3033.48,1968.67,1968.67,0.00,0.00,16.36,16.36,0.00,0.00,0.00,0.00,INMOBILIARIO,24,24,M,9.97,9.97,PAG,6759.71,2023-10-11,A1,22,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000324,2000324,2026-05-18,20,PFSC,VIGENTE,CV,COMPRA DE VEHICULO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2024-06-17,2025-06-12,2025-05-27,23344.79,11341.12,10267.85,0.00,1073.27,182.88,182.88,17.31,0.00,0.00,21.47,CONSUMO,12,12,M,19.35,19.35,QUI,23583.93,2024-06-17,A1,13,24,0,1073.27,17.31,21.47,0.00,5.37,0.00
9000000325,2000325,2026-05-18,20,PFSC,VIGENTE,MV,MEJORA DE VIVIENDA,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2025-04-17,2028-04-01,2026-02-23,9393.63,2383.03,2383.03,0.00,0.00,34.49,34.49,0.00,0.00,0.00,0.00,INMOBILIARIO,36,36,M,17.37,17.37,PAG,9287.17,2025-04-17,A1,27,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000326,2000326,2026-05-18,5,PFSC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2025-03-16,2027-03-06,2025-09-15,10634.82,5792.14,5792.14,0.00,0.00,51.26,51.26,0.00,0.00,0.00,0.00,MICROCREDITO,24,24,M,10.62,10.62,PAG,21480.80,2025-03-16,A1,21,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000327,2000327,2026-05-18,60,CRVIVIENDA,VIGENTE,CV,COMPRA DE VEHICULO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2024-02-29,2025-02-23,2026-04-13,25031.81,15602.63,13607.03,468.08,1995.60,133.40,133.40,17.06,0.00,79.82,39.91,CONSUMO,12,12,M,10.26,10.26,QUI,34921.71,2024-02-29,A1,8,106,3,1995.60,17.06,39.91,0.00,9.98,0.00
9000000328,2000328,2026-05-18,69,PFMC,VIGENTE,CT,CAPITAL DE TRABAJO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2022-10-30,2024-10-19,2025-09-28,6004.56,1454.16,1454.16,0.00,0.00,17.80,17.80,0.00,0.00,0.00,0.00,CONSUMO,24,24,M,14.69,14.69,VIV,13208.01,2022-10-30,B1,16,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000329,2000329,2026-05-18,20,PFMC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2024-08-07,2028-07-17,2024-08-19,31531.50,15756.08,15756.08,0.00,0.00,168.06,168.06,0.00,0.00,0.00,0.00,CONSUMO,48,48,M,12.8,12.8,QUI,55134.21,2024-08-07,A2,4,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000330,2000330,2026-05-18,41,PFMC,VIGENTE,MV,MEJORA DE VIVIENDA,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2025-01-13,2026-01-08,2025-06-15,5219.34,4607.87,4607.87,0.00,0.00,54.22,54.22,0.00,0.00,0.00,0.00,INMOBILIARIO,12,12,M,14.12,14.12,VIV,7809.91,2025-01-13,A1,19,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000331,2000331,2026-05-18,41,PFSC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2024-03-07,2027-02-20,2026-01-13,25768.62,7131.43,7131.43,0.00,0.00,87.66,87.66,0.00,0.00,0.00,0.00,CONSUMO,36,36,M,14.75,14.75,QUI,35358.34,2024-03-07,A1,16,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000332,2000332,2026-05-18,20,CRVIVIENDA,VIGENTE,ED,EDUCACION,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2025-05-11,2027-05-01,2026-01-04,27616.67,12338.74,12338.74,0.00,0.00,166.88,166.88,0.00,0.00,0.00,0.00,MICROCREDITO,24,24,M,16.23,16.23,VIV,35966.34,2025-05-11,A1,7,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000333,2000333,2026-05-18,41,PFSC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2025-06-22,2027-06-12,2025-10-03,14343.88,13029.43,13029.43,0.00,0.00,163.63,163.63,0.00,0.00,0.00,0.00,MICROCREDITO,24,24,M,15.07,15.07,PAG,15325.66,2025-06-22,A1,12,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000334,2000334,2026-05-18,48,PFMC,VIGENTE,ED,EDUCACION,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2023-08-10,2025-01-31,2024-04-06,27484.23,19560.74,19560.74,0.00,0.00,208.00,208.00,0.00,0.00,0.00,0.00,MICROCREDITO,18,18,M,12.76,12.76,PAG,63222.78,2023-08-10,A1,24,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000335,2000335,2026-05-18,41,PFSC,VIGENTE,ED,EDUCACION,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2023-01-09,2024-12-29,2025-01-12,13844.61,11234.54,9125.22,0.00,2109.32,140.53,140.53,26.38,0.00,0.00,42.19,CONSUMO,24,24,M,15.01,15.01,VIV,13473.27,2023-01-09,A1,19,22,0,2109.32,26.38,42.19,0.00,10.55,0.00
9000000336,2000336,2026-05-18,69,CRVIVIENDA,VIGENTE,CV,COMPRA DE VEHICULO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2023-09-13,2025-09-02,2026-02-21,34986.82,10016.33,10016.33,0.00,0.00,92.07,92.07,0.00,0.00,0.00,0.00,INMOBILIARIO,24,24,M,11.03,11.03,VIV,79847.61,2023-09-13,A1,13,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000337,2000337,2026-05-18,5,PFSC,VIGENTE,MV,MEJORA DE VIVIENDA,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2022-01-14,2024-12-29,2023-05-28,29014.03,22087.92,22087.92,0.00,0.00,219.77,219.77,0.00,0.00,0.00,0.00,INMOBILIARIO,36,36,M,11.94,11.94,PAG,51674.07,2022-01-14,C1,24,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000338,2000338,2026-05-18,41,MICROCRED,VIGENTE,ED,EDUCACION,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2025-05-07,2031-04-06,2025-09-22,27615.61,5485.14,5193.19,0.00,291.95,86.16,86.16,4.59,0.00,0.00,5.84,MICROCREDITO,72,72,M,18.85,18.85,QUI,32001.20,2025-05-07,D,18,9,0,291.95,4.59,5.84,0.00,1.46,0.00
9000000339,2000339,2026-05-18,41,MICROCRED,VIGENTE,ED,EDUCACION,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2026-04-13,2027-10-05,2026-04-15,11714.15,5517.97,5517.97,0.00,0.00,44.51,44.51,0.00,0.00,0.00,0.00,MICROCREDITO,18,18,M,9.68,9.68,VIV,28927.84,2026-04-13,E,19,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000340,2000340,2026-05-18,60,MICROCRED,VIGENTE,MV,MEJORA DE VIVIENDA,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2023-07-22,2025-07-11,2025-01-28,32198.07,14786.66,14786.66,0.00,0.00,217.86,217.86,0.00,0.00,0.00,0.00,CONSUMO,24,24,M,17.68,17.68,PAG,60633.88,2023-07-22,A1,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000341,2000341,2026-05-18,5,MICROCRED,VIGENTE,CV,COMPRA DE VEHICULO,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2024-02-14,2025-08-07,2025-09-24,32721.18,24741.50,24741.50,0.00,0.00,403.70,403.70,0.00,0.00,0.00,0.00,INMOBILIARIO,18,18,M,19.58,19.58,QUI,59636.21,2024-02-14,A1,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000342,2000342,2026-05-18,60,PFSC,VIGENTE,CT,CAPITAL DE TRABAJO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2024-10-20,2030-09-19,2025-06-04,4141.59,3362.06,2898.73,0.00,463.33,39.59,39.59,5.46,0.00,0.00,9.27,INMOBILIARIO,72,72,M,14.13,14.13,QUI,7731.94,2024-10-20,C1,25,13,0,463.33,5.46,9.27,0.00,2.32,0.00
9000000343,2000343,2026-05-18,60,CRVIVIENDA,VIGENTE,CV,COMPRA DE VEHICULO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2024-08-03,2027-07-19,2026-03-18,7795.42,4932.12,4932.12,0.00,0.00,73.69,73.69,0.00,0.00,0.00,0.00,INMOBILIARIO,36,36,M,17.93,17.93,QUI,16272.20,2024-08-03,A1,21,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000344,2000344,2026-05-18,41,MICROCRED,VIGENTE,CV,COMPRA DE VEHICULO,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2025-09-02,2028-08-17,2025-11-17,11127.86,6382.92,6382.92,0.00,0.00,105.48,105.48,0.00,0.00,0.00,0.00,MICROCREDITO,36,36,M,19.83,19.83,QUI,27694.07,2025-09-02,A2,5,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000345,2000345,2026-05-18,60,CRVIVIENDA,VIGENTE,RP,PAGO DE DEUDAS VARIAS,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2022-10-08,2026-09-17,2023-01-21,24985.29,17544.48,17544.48,0.00,0.00,238.75,238.75,0.00,0.00,0.00,0.00,INMOBILIARIO,48,48,M,16.33,16.33,VIV,33017.92,2022-10-08,B1,15,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000346,2000346,2026-05-18,69,PFSC,VIGENTE,ED,EDUCACION,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2022-06-26,2025-06-10,2026-01-14,2220.08,635.18,635.18,0.00,0.00,8.89,8.89,0.00,0.00,0.00,0.00,INMOBILIARIO,36,36,M,16.8,16.8,PAG,4964.25,2022-06-26,A2,23,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000347,2000347,2026-05-18,69,PFSC,VIGENTE,CV,COMPRA DE VEHICULO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2025-07-29,2027-07-19,2026-04-13,8664.34,2123.71,2123.71,0.00,0.00,18.14,18.14,0.00,0.00,0.00,0.00,CONSUMO,24,24,M,10.25,10.25,PAG,17090.11,2025-07-29,A1,17,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000348,2000348,2026-05-18,69,MICROCRED,VIGENTE,ED,EDUCACION,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2023-12-14,2028-11-17,2024-01-20,8061.04,3332.39,2808.11,0.00,524.28,43.10,43.10,6.78,0.00,0.00,10.49,MICROCREDITO,60,60,M,15.52,15.52,QUI,11781.63,2023-12-14,A1,9,18,0,524.28,6.78,10.49,0.00,2.62,0.00
9000000349,2000349,2026-05-18,69,PFMC,VIGENTE,ED,EDUCACION,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2023-02-11,2025-01-31,2026-05-18,32201.76,18702.50,18702.50,0.00,0.00,305.01,305.01,0.00,0.00,0.00,0.00,INMOBILIARIO,24,24,M,19.57,19.57,QUI,76832.97,2023-02-11,A1,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000350,2000350,2026-05-18,20,CRVIVIENDA,VIGENTE,CV,COMPRA DE VEHICULO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2024-03-09,2025-08-31,2025-09-01,33507.92,22373.93,18279.07,671.22,4094.86,219.45,219.45,40.16,0.00,0.00,81.90,INMOBILIARIO,18,18,M,11.77,11.77,QUI,34496.05,2024-03-09,A1,24,38,1,4094.86,40.16,81.90,0.00,20.47,0.00
9000000351,2000351,2026-05-18,41,PFMC,VIGENTE,CV,COMPRA DE VEHICULO,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2023-10-08,2024-10-02,2025-07-13,6049.31,5137.62,3961.57,154.13,1176.05,78.61,78.61,17.99,0.00,0.00,23.52,CONSUMO,12,12,M,18.36,18.36,QUI,13980.54,2023-10-08,A2,27,56,1,1176.05,17.99,23.52,0.00,5.88,0.00
9000000352,2000352,2026-05-18,41,MICROCRED,CASTIGADO,ED,EDUCACION,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2022-11-22,2024-05-15,2023-05-14,5231.86,2312.44,2312.44,0.00,0.00,23.64,23.64,0.00,0.00,0.00,0.00,MICROCREDITO,18,18,M,12.27,12.27,QUI,9928.63,2022-11-22,A2,18,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000353,2000353,2026-05-18,20,PFMC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2025-04-14,2030-03-19,2026-03-17,32660.67,8925.99,7325.59,267.78,1600.40,96.10,96.10,17.23,0.00,0.00,32.01,CONSUMO,60,60,M,12.92,12.92,PAG,64955.15,2025-04-14,B1,27,36,1,1600.40,17.23,32.01,0.00,8.00,0.00
9000000354,2000354,2026-05-18,60,PFSC,VENCIDO,CV,COMPRA DE VEHICULO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2023-12-07,2028-11-10,2025-10-19,25185.63,10594.85,10594.85,0.00,0.00,140.29,140.29,0.00,0.00,0.00,0.00,MICROCREDITO,60,60,M,15.89,15.89,QUI,38032.24,2023-12-07,A1,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000355,2000355,2026-05-18,5,PFMC,VIGENTE,MV,MEJORA DE VIVIENDA,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2022-11-02,2024-04-25,2024-12-12,7251.42,1169.49,993.84,0.00,175.65,9.42,9.42,1.42,0.00,0.00,3.51,MICROCREDITO,18,18,M,9.67,9.67,PAG,10960.54,2022-11-02,A2,25,12,0,175.65,1.42,3.51,0.00,0.88,0.00
9000000356,2000356,2026-05-18,5,PFMC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2023-06-27,2027-06-06,2025-09-25,20036.27,10842.74,10842.74,0.00,0.00,86.65,86.65,0.00,0.00,0.00,0.00,CONSUMO,48,48,M,9.59,9.59,VIV,20151.44,2023-06-27,A2,23,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000357,2000357,2026-05-18,48,PFSC,VIGENTE,ED,EDUCACION,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2023-12-04,2029-11-02,2025-03-10,32605.85,24606.34,18969.85,0.00,5636.49,361.92,361.92,82.90,0.00,0.00,112.73,INMOBILIARIO,72,72,M,17.65,17.65,QUI,38800.91,2023-12-04,A2,24,7,0,5636.49,82.90,112.73,0.00,28.18,0.00
9000000358,2000358,2026-05-18,5,PFMC,VENCIDO,RP,PAGO DE DEUDAS VARIAS,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2023-07-30,2026-07-14,2025-02-10,16137.91,10789.93,10789.93,0.00,0.00,149.98,149.98,0.00,0.00,0.00,0.00,INMOBILIARIO,36,36,M,16.68,16.68,VIV,35240.96,2023-07-30,A1,22,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000359,2000359,2026-05-18,20,CRVIVIENDA,VIGENTE,RP,PAGO DE DEUDAS VARIAS,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2023-12-15,2029-11-13,2025-05-21,27566.89,9279.35,9279.35,0.00,0.00,115.45,115.45,0.00,0.00,0.00,0.00,MICROCREDITO,72,72,M,14.93,14.93,VIV,39153.38,2023-12-15,A1,28,0,0,0.00,0.00,0.00,0.00,0.00,0.00
